Date,Open,High,Low,Close,Adj Close,Volume
2/12/2020,80.36750031,81.80500031,80.36750031,81.80000305,79.88130951,113730400
2/13/2020,81.04750061,81.55500031,80.83750153,81.21749878,79.31246948,94747600
2/14/2020,81.18499756,81.49500275,80.71250153,81.23750305,79.33200836,80113600
2/18/2020,78.83999634,79.9375,78.65249634,79.75,77.87939453,152531200
2/19/2020,80,81.14250183,80,80.90499878,79.00728607,93984000
2/20/2020,80.65750122,81.16249847,79.55249786,80.07499695,78.19676208,100566000
2/21/2020,79.65499878,80.11250305,77.625,78.26249695,76.4267807,129554000
2/24/2020,74.31500244,76.04499817,72.30750275,74.54499817,72.79647827,222195200
2/25/2020,75.23750305,75.63249969,71.53250122,72.01999664,70.33070374,230673600
2/26/2020,71.63249969,74.47000122,71.625,73.16249847,71.44641876,198054800
2/27/2020,70.27500153,71.5,68.23999786,68.37999725,66.77610016,320605600
2/28/2020,64.31500244,69.60250092,64.09249878,68.33999634,66.73701477,426510000
3/2/2020,70.56999969,75.36000061,69.43000031,74.70249939,72.95029449,341397200
3/3/2020,75.91750336,76,71.44999695,72.33000183,70.63345337,319475600
3/4/2020,74.11000061,75.84999847,73.28250122,75.68499756,73.90973663,219178400
3/5/2020,73.87999725,74.88749695,72.85250092,73.23000336,71.51233673,187572800
3/6/2020,70.5,72.70500183,70.30750275,72.25749969,70.56264496,226176800
3/9/2020,65.9375,69.52249908,65.75,66.54250336,64.98168945,286744800
3/10/2020,69.28500366,71.61000061,67.34249878,71.33499908,69.66178894,285290000
3/11/2020,69.34750366,70.30500031,67.96499634,68.85749817,67.24239349,255598800
3/12/2020,63.98500061,67.5,62,62.05749893,60.60188293,418474000
3/13/2020,66.22250366,69.98000336,63.23749924,69.49250031,67.86250305,370732000
3/16/2020,60.48749924,64.76999664,60,60.55250168,59.13219833,322423600
3/17/2020,61.87749863,64.40249634,59.59999847,63.21500015,61.73223877,324056000
3/18/2020,59.94250107,62.5,59.27999878,61.66749954,60.22103882,300233600
3/19/2020,61.84749985,63.20999908,60.65250015,61.19499969,59.75962067,271857200
3/20/2020,61.79499817,62.95750046,57,57.31000137,55.96574783,401693200
3/23/2020,57.02000046,57.125,53.15250015,56.09249878,54.77680969,336752800
3/24/2020,59.09000015,61.92250061,58.57500076,61.72000122,60.27230835,287531200
3/25/2020,62.6875,64.5625,61.07500076,61.38000107,59.94028473,303602000
3/26/2020,61.63000107,64.66999817,61.59000015,64.61000061,63.09451675,252087200
3/27/2020,63.1875,63.96749878,61.76250076,61.93500137,60.48226166,204216800
3/30/2020,62.68500137,63.88000107,62.34999847,63.70249939,62.20830536,167976400
3/31/2020,63.90000153,65.62249756,63,63.57249832,62.08135986,197002000
4/1/2020,61.625,62.18000031,59.78250122,60.22750092,58.81480789,176218400
4/2/2020,60.08499908,61.28749847,59.22499847,61.23249817,59.79624557,165934000
4/3/2020,60.70000076,61.42499924,59.74250031,60.35250092,58.93688583,129880000
4/6/2020,62.72499847,65.77749634,62.34500122,65.61750031,64.07839966,201820400
4/7/2020,67.69999695,67.92500305,64.75,64.85749817,63.33621597,202887200
4/8/2020,65.68499756,66.84249878,65.30750275,66.51750183,64.95727539,168895200
4/9/2020,67.17500305,67.51750183,66.17500305,66.99749756,65.42602539,161834800
4/13/2020,67.07749939,68.42500305,66.45749664,68.3125,66.71016693,131022800
4/14/2020,70,72.0625,69.51249695,71.76249695,70.07923126,194994800
4/15/2020,70.59999847,71.58249664,70.15750122,71.10749817,69.43962097,131154400
4/16/2020,71.84500122,72.05000305,70.58750153,71.67250061,69.99137115,157125200
4/17/2020,71.17250061,71.73750305,69.21499634,70.69999695,69.04167175,215250000
4/20/2020,69.48750305,70.41999817,69.21250153,69.23249817,67.6085968,130015200
4/21/2020,69.06999969,69.3125,66.35749817,67.09249878,65.5187912,180991600
4/22/2020,68.40249634,69.47499847,68.05000305,69.02500153,67.40596008,116862400
4/23/2020,68.96749878,70.4375,68.71749878,68.75749969,67.14472961,124814400
4/24/2020,69.30000305,70.75250244,69.25,70.74250031,69.0831604,126161200
4/27/2020,70.44999695,71.13500214,69.98750305,70.79250336,69.13201904,117087600
4/28/2020,71.26999664,71.45749664,69.55000305,69.64499664,68.01141357,112004800
4/29/2020,71.18250275,72.41750336,70.97250366,71.93250275,70.2452774,137280800
4/30/2020,72.48999786,73.63249969,72.08750153,73.44999695,71.72715759,183064000
5/1/2020,71.5625,74.75,71.46250153,72.26750183,70.57241058,240616800
5/4/2020,72.29250336,73.42250061,71.58000183,73.29000092,71.57092285,133568000
5/5/2020,73.76499939,75.25,73.61499786,74.38999939,72.64512634,147751200
5/6/2020,75.11499786,75.80999756,74.71749878,75.15750122,73.39460754,142333600
5/7/2020,75.80500031,76.29250336,75.49250031,75.93499756,74.15387726,115215200
5/8/2020,76.41000366,77.58750153,76.07250214,77.53250122,75.91886902,133838400
5/11/2020,77.02500153,79.26249695,76.80999756,78.75250244,77.11348724,145946400
5/12/2020,79.45749664,79.92250061,77.72750092,77.85250092,76.23221588,162301200
5/13/2020,78.03749847,78.98750305,75.80249786,76.91249847,75.31177521,200622400
5/14/2020,76.12750244,77.44750214,75.38249969,77.38500214,75.77444458,158929200
5/15/2020,75.08750153,76.97499847,75.05249786,76.92749786,75.32645416,166348400
5/18/2020,78.29250336,79.125,77.58000183,78.73999786,77.10123444,135178400
5/19/2020,78.75749969,79.62999725,78.25250244,78.28500366,76.65570831,101729600
5/20/2020,79.16999817,79.87999725,79.12999725,79.80750275,78.14651489,111504800
5/21/2020,79.66500092,80.22250366,78.96749878,79.21250153,77.56391907,102688800
5/22/2020,78.94249725,79.80750275,78.83750153,79.72250366,78.06330109,81803200
5/26/2020,80.875,81.05999756,79.125,79.18250275,77.53453827,125522000
5/27/2020,79.03500366,79.67749786,78.27249908,79.52749634,77.87234497,112945200
5/28/2020,79.19249725,80.86000061,78.90750122,79.5625,77.90660858,133560800
5/29/2020,79.8125,80.28749847,79.11750031,79.48500061,77.83072662,153532400
6/1/2020,79.4375,80.58750153,79.30249786,80.46250153,78.7878952,80791200
6/2/2020,80.1875,80.86000061,79.73249817,80.83499908,79.15263367,87642800
6/3/2020,81.16500092,81.55000305,80.57499695,81.27999878,79.58837891,104491200
6/4/2020,81.09750366,81.40499878,80.19499969,80.58000183,78.90293884,87560400
6/5/2020,80.83750153,82.9375,80.80750275,82.875,81.15016937,137250400
6/8/2020,82.5625,83.40000153,81.83000183,83.36499786,81.62997437,95654400
6/9/2020,83.03500366,86.40249634,83.00250244,85.99749756,84.20767975,147712400
6/10/2020,86.97499847,88.69249725,86.52249908,88.20999908,86.37414551,166651600
6/11/2020,87.32749939,87.76499939,83.87000275,83.97499847,82.22727203,201662400
6/12/2020,86.18000031,86.94999695,83.55500031,84.69999695,82.93721008,200146000
6/15/2020,83.3125,86.41999817,83.14499664,85.74749756,83.96289063,138808800
6/16/2020,87.86499786,88.30000305,86.18000031,88.01999664,86.18808746,165428800
6/17/2020,88.78749847,88.84999847,87.77249908,87.89749908,86.06815338,114406400
6/18/2020,87.85250092,88.36250305,87.30500031,87.93250275,86.10240936,96820400
6/19/2020,88.66000366,89.13999939,86.28749847,87.43000031,85.61038208,264476000
6/22/2020,87.83499908,89.86499786,87.78749847,89.71749878,87.85027313,135445200
6/23/2020,91,93.09500122,90.56749725,91.63249969,89.72541046,212155600
6/24/2020,91.25,92.19750214,89.62999725,90.01499939,88.14157104,192623200
6/25/2020,90.17500305,91.25,89.39250183,91.20999908,89.31169891,137522400
6/26/2020,91.10250092,91.33000183,88.25499725,88.40750122,86.56752777,205256800
6/29/2020,88.3125,90.54250336,87.81999969,90.44499969,88.56264496,130646000
6/30/2020,90.01999664,91.49500275,90,91.19999695,89.3019104,140223200
7/1/2020,91.27999878,91.83999634,90.97750092,91.02749634,89.13299561,110737200
7/2/2020,91.96250153,92.61750031,90.91000366,91.02749634,89.13299561,114041600
7/6/2020,92.5,93.94499969,92.46749878,93.46250153,91.51732635,118655600
7/7/2020,93.85250092,94.65499878,93.05750275,93.17250061,91.23336792,112424400
7/8/2020,94.18000031,95.375,94.08999634,95.34249878,93.35818481,117092000
7/9/2020,96.26249695,96.31749725,94.67250061,95.75250244,93.75966644,125642800
7/10/2020,95.33499908,95.98000336,94.70500183,95.91999817,93.92368317,90257200
7/13/2020,97.26499939,99.95500183,95.25749969,95.47750092,93.49039459,191649200
7/14/2020,94.83999634,97.25499725,93.87750244,97.05750275,95.03751373,170989200
7/15/2020,98.98999786,99.24749756,96.48999786,97.72499847,95.69111633,153198000
7/16/2020,96.5625,97.40499878,95.90499878,96.52249908,94.51364899,110577600
7/17/2020,96.98750305,97.14749908,95.83999634,96.32749939,94.3227005,92186800
7/20/2020,96.41750336,98.5,96.0625,98.35749817,96.31043243,90318000
7/21/2020,99.17250061,99.25,96.74250031,97,94.9812088,103433200
7/22/2020,96.69249725,97.97499847,96.60250092,97.27249908,95.24804688,89001600
7/23/2020,96.99749756,97.07749939,92.01000214,92.84500122,90.91268158,197004400
7/24/2020,90.98750305,92.97000122,89.14499664,92.61499786,90.68746948,185438800
7/27/2020,93.70999908,94.90499878,93.48000336,94.80999756,92.83678436,121214000
7/28/2020,94.36750031,94.55000305,93.24749756,93.25250244,91.31169891,103625600
7/29/2020,93.75,95.23000336,93.71250153,95.04000092,93.06198883,90329200
7/30/2020,94.1875,96.29750061,93.76750183,96.19000244,94.1880722,158130000
7/31/2020,102.8850021,106.4150009,100.8249969,106.2600021,104.0484772,374336800
8/3/2020,108.1999969,111.6374969,107.8925018,108.9375,106.6702652,308151200
8/4/2020,109.1324997,110.7900009,108.3874969,109.6650009,107.3826294,173071600
8/5/2020,109.3775024,110.3925018,108.8974991,110.0625,107.7718353,121776800
8/6/2020,110.4049988,114.4124985,109.7975006,113.9024963,111.5319214,202428800
8/7/2020,113.2050018,113.6750031,110.2925034,111.1125031,108.9961472,198045600
8/10/2020,112.5999985,113.7750015,110,112.7275009,110.5803909,212403600
8/11/2020,111.9700012,112.4824982,109.1074982,109.375,107.291748,187902400
8/12/2020,110.4974976,113.2750015,110.2975006,113.0100021,110.8575134,165598000
8/13/2020,114.4300003,116.0425034,113.9274979,115.0100021,112.8194275,210082000
8/14/2020,114.8300018,115,113.0449982,114.9075012,112.7188797,165565200
8/17/2020,116.0625,116.0875015,113.9625015,114.6074982,112.4245987,119561600
8/18/2020,114.3525009,116,114.0074997,115.5625,113.3614044,105633600
8/19/2020,115.9824982,117.1624985,115.6100006,115.7074966,113.5036316,145538000
8/20/2020,115.75,118.3925018,115.7324982,118.2750015,116.0222321,126907200
8/21/2020,119.2624969,124.8675003,119.25,124.3700027,122.0011368,338054800
8/24/2020,128.6974945,128.7850037,123.9375,125.8574982,123.4603195,345937600
8/25/2020,124.6975021,125.1800003,123.0524979,124.8249969,122.4474716,211495600
8/26/2020,126.1800003,126.9925003,125.0824966,126.5224991,124.112648,163022400
8/27/2020,127.1425018,127.4850006,123.8324966,125.0100021,122.6289597,155552400
8/28/2020,126.0124969,126.4424973,124.5774994,124.8075027,122.4303131,187630000
8/31/2020,127.5800018,131,126,129.0399933,126.5821838,225702700
9/1/2020,132.7599945,134.8000031,130.5299988,134.1799927,131.6242981,151948100
9/2/2020,137.5899963,137.9799957,127,131.3999939,128.8972168,200119000
9/3/2020,126.9100037,128.8399963,120.5,120.8799973,118.5776138,257599600
9/4/2020,120.0699997,123.6999969,110.8899994,120.9599991,118.6560974,332607200
9/8/2020,113.9499969,118.9899979,112.6800003,112.8199997,110.6711349,231366600
9/9/2020,117.2600021,119.1399994,115.2600021,117.3199997,115.0854111,176940500
9/10/2020,120.3600006,120.5,112.5,113.4899979,111.3283615,182274400
9/11/2020,114.5699997,115.2300034,110,112,109.8667526,180860300
9/14/2020,114.7200012,115.9300003,112.8000031,115.3600006,113.1627502,140150100
9/15/2020,118.3300018,118.8300018,113.6100006,115.5400009,113.3393326,184642000
9/16/2020,115.2300034,116,112.0400009,112.1299973,109.9942703,154679000
9/17/2020,109.7200012,112.1999969,108.7099991,110.3399963,108.2383652,178011000
9/18/2020,110.4000015,110.8799973,106.0899963,106.8399963,104.8050232,287104900
9/21/2020,104.5400009,110.1900024,103.0999985,110.0800018,107.9833298,195713800
9/22/2020,112.6800003,112.8600006,109.1600037,111.8099976,109.6803589,183055400
9/23/2020,111.6200027,112.1100006,106.7699966,107.1200027,105.0796967,150718700
9/24/2020,105.1699982,110.25,105,108.2200012,106.1587601,167743300
9/25/2020,108.4300003,112.4400024,107.6699982,112.2799988,110.1414185,149981400
9/28/2020,115.0100021,115.3199997,112.7799988,114.9599991,112.7703934,137672400
9/29/2020,114.5500031,115.3099976,113.5699997,114.0899963,111.9169464,99382200
9/30/2020,113.7900009,117.2600021,113.6200027,115.8099976,113.604187,142675200
10/1/2020,117.6399994,117.7200012,115.8300018,116.7900009,114.5655212,116120400
10/2/2020,112.8899994,115.3700027,112.2200012,113.0199966,110.8673172,144712000
10/5/2020,113.9100037,116.6500015,113.5500031,116.5,114.2810364,106243800
10/6/2020,115.6999969,116.1200027,112.25,113.1600037,111.0046692,161498200
10/7/2020,114.6200027,115.5500031,114.1299973,115.0800018,112.8880768,96849000
10/8/2020,116.25,116.4000015,114.5899963,114.9700012,112.7801743,83477200
10/9/2020,115.2799988,117,114.9199982,116.9700012,114.7420959,100506900
10/12/2020,120.0599976,125.1800003,119.2799988,124.4000015,122.030571,240226800
10/13/2020,125.2699966,125.3899994,119.6500015,121.0999985,118.7934189,262330500
10/14/2020,121,123.0299988,119.6200027,121.1900024,118.8817062,150712000
10/15/2020,118.7200012,121.1999969,118.1500015,120.7099991,118.4108658,112559200
10/16/2020,121.2799988,121.5500031,118.8099976,119.0199966,116.7530441,115393800
10/19/2020,119.9599991,120.4199982,115.6600037,115.9800034,113.7709656,120639300
10/20/2020,116.1999969,118.9800034,115.6299973,117.5100021,115.2718048,124423700
10/21/2020,116.6699982,118.7099991,116.4499969,116.8700027,114.6439896,89946000
10/22/2020,117.4499969,118.0400009,114.5899963,115.75,113.5453339,101988000
10/23/2020,116.3899994,116.5500031,114.2799988,115.0400009,112.8488388,82572600
10/26/2020,114.0100021,116.5500031,112.8799973,115.0500031,112.8586502,111850700
10/27/2020,115.4899979,117.2799988,114.5400009,116.5999985,114.3791122,92276800
10/28/2020,115.0500031,115.4300003,111.0999985,111.1999969,109.0820007,143937800
10/29/2020,112.3700027,116.9300003,112.1999969,115.3199997,113.1235123,146129200
10/30/2020,111.0599976,111.9899979,107.7200012,108.8600006,106.7865677,190272600
11/2/2020,109.1100006,110.6800003,107.3199997,108.7699966,106.6982727,122866900
11/3/2020,109.6600037,111.4899979,108.7300034,110.4400024,108.3364716,107624400
11/4/2020,114.1399994,115.5899963,112.3499985,114.9499969,112.7605667,138235500
11/5/2020,117.9499969,119.6200027,116.8700027,119.0299988,116.7628555,126387100
11/6/2020,118.3199997,119.1999969,116.1299973,118.6900024,116.6301956,114457900
11/9/2020,120.5,121.9899979,116.0500031,116.3199997,114.3013229,154515300
11/10/2020,115.5500031,117.5899963,114.1299973,115.9700012,113.9573975,138023400
11/11/2020,117.1900024,119.6299973,116.4400024,119.4899979,117.4163208,112295000
11/12/2020,119.6200027,120.5299988,118.5699997,119.2099991,117.1411743,103162300
11/13/2020,119.4400024,119.6699982,117.8700027,119.2600021,117.1903076,81581900
11/16/2020,118.9199982,120.9899979,118.1500015,120.3000031,118.2122574,91183000
11/17/2020,119.5500031,120.6699982,118.9599991,119.3899994,117.3180542,74271000
11/18/2020,118.6100006,119.8199997,118,118.0299988,115.9816589,76322100
11/19/2020,117.5899963,119.0599976,116.8099976,118.6399994,116.5810623,74113000
11/20/2020,118.6399994,118.7699966,117.2900009,117.3399963,115.303627,73604300
11/23/2020,117.1800003,117.6200027,113.75,113.8499985,111.8741989,127959300
11/24/2020,113.9100037,115.8499985,112.5899963,115.1699982,113.1712799,113874200
11/25/2020,115.5500031,116.75,115.1699982,116.0299988,114.0163574,76499200
11/27/2020,116.5699997,117.4899979,116.2200012,116.5899963,114.5666275,46691300
11/30/2020,116.9700012,120.9700012,116.8099976,119.0500031,116.9839478,169410200
12/1/2020,121.0100021,123.4700012,120.0100021,122.7200012,120.5902634,127728200
12/2/2020,122.0199966,123.3700027,120.8899994,123.0800018,120.9440155,89004200
12/3/2020,123.5199966,123.7799988,122.2099991,122.9400024,120.8064423,78967600
12/4/2020,122.5999985,122.8600006,121.5199966,122.25,120.1284332,78260400
12/7/2020,122.3099976,124.5699997,122.25,123.75,121.6023788,86712000
12/8/2020,124.3700027,124.9800034,123.0899963,124.3799973,122.2214584,82225500
12/9/2020,124.5299988,125.9499969,121,121.7799988,119.6665726,115089200
12/10/2020,120.5,123.8700027,120.1500015,123.2399979,121.1012344,81312200
12/11/2020,122.4300003,122.7600021,120.5500031,122.4100037,120.2856445,86939800
12/14/2020,122.5999985,123.3499985,121.5400009,121.7799988,119.6665726,79184500
12/15/2020,124.3399963,127.9000015,124.1299973,127.8799973,125.6607056,157243700
12/16/2020,127.4100037,128.3699951,126.5599976,127.8099976,125.5919266,98208600
12/17/2020,128.8999939,129.5800018,128.0399933,128.6999969,126.4664764,94359800
12/18/2020,128.9600067,129.1000061,126.1200027,126.6600037,124.4618759,192541500
12/21/2020,125.0199966,128.3099976,123.4499969,128.2299957,126.0046387,121251600
12/22/2020,131.6100006,134.4100037,129.6499939,131.8800049,129.5912933,168904800
12/23/2020,132.1600037,132.4299927,130.7799988,130.9600067,128.6872559,88223700
12/24/2020,131.3200073,133.4600067,131.1000061,131.9700012,129.6797485,54930100
12/28/2020,133.9900055,137.3399963,133.5099945,136.6900024,134.3177795,124486200
12/29/2020,138.0500031,138.7899933,134.3399963,134.8699951,132.5293884,121047300
12/30/2020,135.5800018,135.9900055,133.3999939,133.7200012,131.399353,96452100
12/31/2020,134.0800018,134.7400055,131.7200012,132.6900024,130.3872528,99116600
1/4/2021,133.5200043,133.6100006,126.7600021,129.4100037,127.1641388,143301900
1/5/2021,128.8899994,131.7400055,128.4299927,131.0099945,128.7363739,97664900
1/6/2021,127.7200012,131.0500031,126.3799973,126.5999985,124.402916,155088000
1/7/2021,128.3600006,131.6300049,127.8600006,130.9199982,128.6479187,109578200
1/8/2021,132.4299927,132.6300049,130.2299957,132.0500031,129.7583618,105158200
1/11/2021,129.1900024,130.1699982,128.5,128.9799957,126.7416229,100384500
1/12/2021,128.5,129.6900024,126.8600006,128.8000031,126.5647202,91951100
1/13/2021,128.7599945,131.4499969,128.4900055,130.8899994,128.618454,88636800
1/14/2021,130.8000031,131,128.7599945,128.9100037,126.6728439,90221800
1/15/2021,128.7799988,130.2200012,127,127.1399994,124.9335403,111598500
1/19/2021,127.7799988,128.7100067,126.9400024,127.8300018,125.6115875,90757300
1/20/2021,128.6600037,132.4900055,128.5500031,132.0299988,129.7386932,104319500
1/21/2021,133.8000031,139.6699982,133.5899963,136.8699951,134.4947052,120150900
1/22/2021,136.2799988,139.8500061,135.0200043,139.0700073,136.6565247,114459400
1/25/2021,143.0700073,145.0899963,136.5399933,142.9199982,140.4396973,157611700
1/26/2021,143.6000061,144.3000031,141.3699951,143.1600037,140.6755371,98390600
1/27/2021,143.4299927,144.3000031,140.4100037,142.0599976,139.5946198,140843800
1/28/2021,139.5200043,141.9900055,136.6999969,137.0899963,134.7108917,142621100
1/29/2021,135.8300018,136.7400055,130.2100067,131.9600067,129.6699219,177523800
2/1/2021,133.75,135.3800049,130.9299927,134.1399994,131.8120728,106239800
2/2/2021,135.7299957,136.3099976,134.6100006,134.9900055,132.6473389,83305400
2/3/2021,135.7599945,135.7700043,133.6100006,133.9400024,131.6155701,89880900
2/4/2021,136.3000031,137.3999939,134.5899963,137.3899994,135.0056915,84183100
2/5/2021,137.3500061,137.4199982,135.8600006,136.7599945,134.5874023,75693800
2/8/2021,136.0299988,136.9600067,134.9199982,136.9100037,134.7350311,71297200
2/9/2021,136.6199951,137.8800049,135.8500061,136.0099945,133.8493347,76774200
2/10/2021,136.4799957,136.9900055,134.3999939,135.3899994,133.2391968,73046600
2/11/2021,135.8999939,136.3899994,133.7700043,135.1300049,132.9832916,64280000
2/12/2021,134.3500061,135.5299988,133.6900024,135.3699951,133.2195129,60145100
2/16/2021,135.4900055,136.0099945,132.7899933,133.1900024,131.0741272,80576300
2/17/2021,131.25,132.2200012,129.4700012,130.8399963,128.7614746,97918500
2/18/2021,129.1999969,130,127.4100037,129.7100067,127.649437,96856700
2/19/2021,130.2400055,130.7100067,128.8000031,129.8699951,127.8068771,87668800
2/22/2021,128.0099945,129.7200012,125.5999985,126,123.9983444,103916400
2/23/2021,123.7600021,126.7099991,118.3899994,125.8600006,123.8605728,158273000
2/24/2021,124.9400024,125.5599976,122.2300034,125.3499985,123.3586807,111039900
2/25/2021,124.6800003,126.4599991,120.5400009,120.9899979,119.0679474,148199500
2/26/2021,122.5899963,124.8499985,121.1999969,121.2600021,119.3336563,164560400
3/1/2021,123.75,127.9300003,122.7900009,127.7900009,125.7599258,116307900
3/2/2021,128.4100037,128.7200012,125.0100021,125.1200027,123.1323166,102260900
3/3/2021,124.8099976,125.7099991,121.8399963,122.0599976,120.1209412,112966300
3/4/2021,121.75,123.5999985,118.6200027,120.1299973,118.2216034,178155000
3/5/2021,120.9800034,121.9400024,117.5699997,121.4199982,119.4910965,153766600
3/8/2021,120.9300003,121,116.2099991,116.3600006,114.5114899,154376600
3/9/2021,119.0299988,122.0599976,118.7900009,121.0899963,119.1663437,129525800
3/10/2021,121.6900024,122.1699982,119.4499969,119.9800034,118.0739822,111943300
3/11/2021,122.5400009,123.2099991,121.2600021,121.9599991,120.0225143,103026500
3/12/2021,120.4000015,121.1699982,119.1600037,121.0299988,119.1073074,88105100
3/15/2021,121.4100037,124,120.4199982,123.9899979,122.0202789,92403800
3/16/2021,125.6999969,127.2200012,124.7200012,125.5699997,123.5751801,115227900
3/17/2021,124.0500031,125.8600006,122.3399963,124.7600021,122.7780457,111932600
3/18/2021,122.8799973,123.1800003,120.3199997,120.5299988,118.6152496,121229700
3/19/2021,119.9000015,121.4300003,119.6800003,119.9899979,118.0838318,185549500
3/22/2021,120.3300018,123.8700027,120.2600021,123.3899994,121.4298096,111912300
3/23/2021,123.3300018,124.2399979,122.1399994,122.5400009,120.593338,95467100
3/24/2021,122.8199997,122.9000015,120.0699997,120.0899963,118.1822357,88530500
3/25/2021,119.5400009,121.6600037,119,120.5899963,118.6743011,98844700
3/26/2021,120.3499985,121.4800034,118.9199982,121.2099991,119.2844467,94071200
3/29/2021,121.6500015,122.5800018,120.7300034,121.3899994,119.4616013,80819200
3/30/2021,120.1100006,120.4000015,118.8600006,119.9000015,117.9952698,85671900
3/31/2021,121.6500015,123.5199966,121.1500015,122.1500015,120.2095108,118323800
4/1/2021,123.6600037,124.1800003,122.4899979,123,121.0460052,75089100
4/5/2021,123.8700027,126.1600037,123.0699997,125.9000015,123.8999405,88651200
4/6/2021,126.5,127.1299973,125.6500015,126.2099991,124.2050247,80171300
4/7/2021,125.8300018,127.9199982,125.1399994,127.9000015,125.8681717,83466700
4/8/2021,128.9499969,130.3899994,128.5200043,130.3600006,128.289093,88844600
4/9/2021,129.8000031,133.0399933,129.4700012,133,130.8871613,106686700
4/12/2021,132.5200043,132.8500061,130.6300049,131.2400055,129.1551056,91420000
4/13/2021,132.4400024,134.6600037,131.9299927,134.4299927,132.2944336,91266500
4/14/2021,134.9400024,135,131.6600037,132.0299988,129.9325562,87222800
4/15/2021,133.8200073,135,133.6399994,134.5,132.363327,89347100
4/16/2021,134.3000031,134.6699982,133.2799988,134.1600037,132.0287476,84922400
4/19/2021,133.5099945,135.4700012,133.3399963,134.8399963,132.6978912,94264200
4/20/2021,135.0200043,135.5299988,131.8099976,133.1100006,130.9953918,94812300
4/21/2021,132.3600006,133.75,131.3000031,133.5,131.3791962,68847100
4/22/2021,133.0399933,134.1499939,131.4100037,131.9400024,129.8439789,84566500
4/23/2021,132.1600037,135.1199951,132.1600037,134.3200073,132.186203,78657500
4/26/2021,134.8300018,135.0599976,133.5599976,134.7200012,132.579834,66905100
4/27/2021,135.0099945,135.4100037,134.1100006,134.3899994,132.2550507,66015800
4/28/2021,134.3099976,135.0200043,133.0800018,133.5800018,131.457962,107760100
4/29/2021,136.4700012,137.0700073,132.4499969,133.4799957,131.3594818,151101000
4/30/2021,131.7799988,133.5599976,131.0700073,131.4600067,129.3716431,109839500
5/3/2021,132.0399933,134.0700073,131.8300018,132.5399933,130.434433,75135100
5/4/2021,131.1900024,131.4900055,126.6999969,127.8499985,125.8189621,137564700
5/5/2021,129.1999969,130.4499969,127.9700012,128.1000061,126.0650024,84000900
5/6/2021,127.8899994,129.75,127.1299973,129.7400055,127.6789474,78128300
5/7/2021,130.8500061,131.2599945,129.4799957,130.2100067,128.3591309,78973300
5/10/2021,129.4100037,129.5399933,126.8099976,126.8499985,125.0468826,88071200
5/11/2021,123.5,126.2699966,122.7699966,125.9100037,124.1202469,126142800
5/12/2021,123.4000015,124.6399994,122.25,122.7699966,121.0248795,112172300
5/13/2021,124.5800018,126.1500015,124.2600021,124.9700012,123.1936111,105861300
5/14/2021,126.25,127.8899994,125.8499985,127.4499969,125.6383591,81918000
5/17/2021,126.8199997,126.9300003,125.1699982,126.2699966,124.4751282,74244600
5/18/2021,126.5599976,126.9899979,124.7799988,124.8499985,123.075325,63342900
5/19/2021,123.1600037,124.9199982,122.8600006,124.6900024,122.9176025,92612000
5/20/2021,125.2300034,127.7200012,125.0999985,127.3099976,125.5003433,76857100
5/21/2021,127.8199997,128,125.2099991,125.4300003,123.6470871,79295400
5/24/2021,126.0100021,127.9400024,125.9400024,127.0999985,125.293335,63092900
5/25/2021,127.8199997,128.3200073,126.3199997,126.9000015,125.0961761,72009500
5/26/2021,126.9599991,127.3899994,126.4199982,126.8499985,125.0468826,56575900
5/27/2021,126.4400024,127.6399994,125.0800018,125.2799988,123.4992142,94625600
5/28/2021,125.5699997,125.8000031,124.5500031,124.6100006,122.8387299,71311100
6/1/2021,125.0800018,125.3499985,123.9400024,124.2799988,122.5134277,67637100
6/2/2021,124.2799988,125.2399979,124.0500031,125.0599976,123.2823334,59278900
6/3/2021,124.6800003,124.8499985,123.1299973,123.5400009,121.7839432,76229200
6/4/2021,124.0699997,126.1600037,123.8499985,125.8899994,124.1005402,75169300
6/7/2021,126.1699982,126.3199997,124.8300018,125.9000015,124.1103973,71057600
6/8/2021,126.5999985,128.4600067,126.2099991,126.7399979,124.938446,74403800
6/9/2021,127.2099991,127.75,126.5199966,127.1299973,125.3229065,56877900
6/10/2021,127.0199966,128.1900024,125.9400024,126.1100006,124.3174133,71186400
6/11/2021,126.5299988,127.4400024,126.0999985,127.3499985,125.539772,53522400
6/14/2021,127.8199997,130.5399933,127.0699997,130.4799957,128.6253052,96906500
6/15/2021,129.9400024,130.6000061,129.3899994,129.6399994,127.797226,62746300
6/16/2021,130.3699951,130.8899994,128.4600067,130.1499939,128.2999725,91815000
6/17/2021,129.8000031,132.5500031,129.6499939,131.7899933,129.916687,96721700
6/18/2021,130.7100067,131.5099945,130.2400055,130.4600067,128.6055908,108953300
6/21/2021,130.3000031,132.4100037,129.2100067,132.3000031,130.4194336,79663300
6/22/2021,132.1300049,134.0800018,131.6199951,133.9799957,132.075531,74783600
6/23/2021,133.7700043,134.3200073,133.2299957,133.6999969,131.7995453,60214200
6/24/2021,134.4499969,134.6399994,132.9299927,133.4100037,131.5136414,68711000
6/25/2021,133.4600067,133.8899994,132.8099976,133.1100006,131.2178955,70783700
6/28/2021,133.4100037,135.25,133.3500061,134.7799988,132.8641663,62111300
6/29/2021,134.8000031,136.4900055,134.3500061,136.3300018,134.3921356,64556100
